,m,build_year,location,floor,id,market,price,price_per_m2,date_created,date_lastmod,rooms,builttype,url
577,58,1975,lublin,floor_3,63347914,secondary,340000,5862,2022-07-28T15:23:43+02:00,2022-08-06T12:40:49+02:00,3,block,https://www.otodom.pl/pl/oferta/3-pokoje-pod-inwestycje-tatary-ID4hNGy.html
578,36,1982,lublin,floor_6,62951801,secondary,287000,7972,2022-04-04T18:55:08+02:00,2022-08-11T10:45:19+02:00,1,block,https://www.otodom.pl/pl/oferta/czechow-os-paderewskiego-przytulna-kawalerka-ID4g8DD.html
579,,,,,,,,,,,,,
580,,,,,,,,,,,,,
581,,,,,,,,,,,,,
582,,,,,,,,,,,,,
583,,,,,,,,,,,,,
584,63,1980,lublin,floor_4,62945528,secondary,447000,7095,2022-04-02T18:45:34+02:00,2022-08-01T19:16:20+02:00,3,block,https://www.otodom.pl/pl/oferta/nowa-nizsza-cena-czuby-63m2-lublin-ID4g70s.html
585,,,,,,,,,,,,,
586,27.52,2022,lublin,floor_5,63276642,secondary,328000,11919,2022-07-07T16:26:25+02:00,2022-08-14T11:51:32+02:00,1,block,https://www.otodom.pl/pl/oferta/piekna-kawalerka-duzy-balkon-kwarcowa-weglinek-ID4hw90.html
587,,,,,,,,,,,,,
588,,,,,,,,,,,,,
589,51.14,1954,lublin,floor_2,63226773,secondary,550000,10755,2022-06-23T15:03:40+02:00,2022-08-17T11:52:49+02:00,2,tenement,https://www.otodom.pl/pl/oferta/2-pokoje-kul-za-oknem-blizej-sie-nie-da-ID4hiaF.html
590,33,1990,lublin,floor_1,63276562,secondary,339000,10273,2022-07-07T16:13:26+02:00,2022-08-10T15:42:31+02:00,2,block,https://www.otodom.pl/pl/oferta/kalina-2-pokoje-1-pietro-blok-1990-r-ID4hw7I.html
591,60.2,1985,lublin,floor_3,62837480,secondary,437000,7259,2022-03-03T13:27:28+01:00,2022-08-16T11:55:53+02:00,4,block,https://www.otodom.pl/pl/oferta/4-pok-w-rozkladzie-bez-piecyka-po-remoncie-ID4fETK.html
592,67.33,1964,lublin,ground_floor,62833744,secondary,419000,6223,2022-03-02T16:10:08+01:00,2022-08-17T12:25:58+02:00,3,block,https://www.otodom.pl/pl/oferta/duze-mieszkanie-w-centrum-potencjal-na-dwupak-ID4fDWu.html
593,63.65,1993,lublin,floor_4,62621750,secondary,475000,7463,2022-01-02T18:44:11+01:00,2022-08-16T12:52:21+02:00,3,block,https://www.otodom.pl/pl/oferta/mieszkanie-trzypokojowe-lublin-wrotkow-medalionow-ID4eKMe.html
594,68.8,1969,lublin,floor_4,63274815,secondary,549000,7980,2022-07-07T12:52:55+02:00,2022-08-06T16:26:08+02:00,3,block,https://www.otodom.pl/pl/oferta/mieszkanie-lsm-niski-blok-z-winda-ID4huFx.html
595,62,2017,lublin,floor_5,63324627,secondary,580000,9355,2022-07-21T12:05:54+02:00,2022-08-17T11:57:35+02:00,3,block,https://www.otodom.pl/pl/oferta/bronowice-3-pokoje-duzy-balkon-ID4hHCX.html
596,,,,,,,,,,,,,
597,60,2016,lublin,floor_2,62982255,secondary,750000,12500,2022-04-13T12:51:24+02:00,2022-08-05T18:18:52+02:00,3,block,https://www.otodom.pl/pl/oferta/mieszkanie-wiktoryn-ID4ggyP.html
598,,,,,,,,,,,,,
599,64.5,1983,lublin,floor_1,63340684,secondary,499000,7736,2022-07-26T18:42:46+02:00,2022-08-05T17:38:51+02:00,3,house,https://www.otodom.pl/pl/oferta/bezczynszowe-mieszkanie-64-5m2-w-domu-dzielnica-ID4hLNV.html
600,,,,,,,,,,,,,
601,,,,,,,,,,,,,
602,,,,,,,,,,,,,
603,,,,,,,,,,,,,
604,,,,,,,,,,,,,
605,,,,,,,,,,,,,
606,45.43,2022,lublin,floor_1,63375951,primary,515000,11336,2022-08-05T15:32:02+02:00,2022-08-15T15:33:22+02:00,2,block,https://www.otodom.pl/pl/oferta/nowe-i-gotowe-2-pokoje-bezposrednio-bez-pcc-ID4hUYL.html
607,,,,,,,,,,,,,
608,47.23,2008,lublin,ground_floor,63241723,secondary,449000,9507,2022-06-28T13:55:45+02:00,2022-08-17T12:26:10+02:00,3,block,https://www.otodom.pl/pl/oferta/ponikwoda-3-pokoje-z-2008r-blisko-um-ID4hm3N.html
609,47.9,1974,lublin,floor_10,63313723,secondary,345000,7203,2022-07-18T15:45:11+02:00,2022-08-17T16:01:58+02:00,2,block,https://www.otodom.pl/pl/oferta/2-pokoje-lsm-inwestycyjne-do-wynajmu-ID4hEN5.html
610,48.9,1984,lublin,floor_2,63327974,secondary,410000,8384,2022-07-22T11:11:20+02:00,2022-08-05T13:42:59+02:00,2,block,https://www.otodom.pl/pl/oferta/czuby-tatarakowa-49m2-2-pokoje-ii-pietro-ID4hIuV.html
611,,,,,,,,,,,,,
612,64,2021,lublin,floor_2,63327953,secondary,529000,8266,2022-07-22T11:10:01+02:00,2022-08-17T11:10:52+02:00,3,block,https://www.otodom.pl/pl/oferta/piekne-sloneczne-mieszkanie-obok-eko-park-kwarcowa-ID4hIuB.html
613,24.91,1988,lublin,ground_floor,63222281,secondary,240000,9635,2022-06-22T14:25:57+02:00,2022-08-11T12:55:46+02:00,1,block,https://www.otodom.pl/pl/oferta/kawalerka-okrzei-do-wejscia-ID4hh0d.html
614,76.16,2022,lublin,ground_floor,63124869,primary,519000,6815,2022-05-25T15:16:36+02:00,2022-08-16T19:01:46+02:00,4,ribbon,https://www.otodom.pl/pl/oferta/przedsprzedaz-segmenty-przy-sierpinskiego-76mkw-ID4gRF3.html
615,37.9,1978,lublin,ground_floor,63109209,secondary,319000,8417,2022-05-20T18:52:52+02:00,2022-07-25T14:43:30+02:00,2,block,https://www.otodom.pl/pl/oferta/2-pokoje-parter-rozklad-inwestycja-ID4gNAt.html
616,78.26,2019,lublin,floor_3,63132813,secondary,987484,12618,2022-05-27T13:41:13+02:00,2022-08-05T13:42:51+02:00,4,block,https://www.otodom.pl/pl/oferta/krysztalowa-m5-garderoba-klima-taras-53m2-ID4gTJb.html
617,60.1,1980,lublin,floor_5,63030386,secondary,460000,7654,2022-04-28T15:31:38+02:00,2022-07-27T16:16:05+02:00,3,block,https://www.otodom.pl/pl/oferta/3-pokoje-60m2-czechow-blisko-uczelnie-ID4gt58.html
618,63.29,2015,lublin,floor_2,63240199,secondary,630000,9954,2022-06-28T09:21:38+02:00,2022-08-10T14:12:49+02:00,4,block,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-w-wysokim-standardzie-ID4hlFd.html
619,76.2,2023,lublin,floor_7,63167371,primary,1203960,15800,2022-06-06T15:12:42+02:00,2022-08-05T15:31:24+02:00,3,apartment,https://www.otodom.pl/pl/oferta/apartament-w-centrum-lublina-ID4h2Iz.html
620,93.8,2016,lublin,floor_1,63174600,secondary,889000,9478,2022-06-08T09:10:44+02:00,2022-08-11T08:35:01+02:00,4,block,https://www.otodom.pl/pl/oferta/mieszkanie-koncertowa-dolina-czechow-ID4h4Ba.html
621,,,,,,,,,,,,,
622,,,,,,,,,,,,,
623,,,,,,,,,,,,,
624,,,,,,,,,,,,,
625,59,1998,lublin,floor_3,63272821,secondary,399500,6771,2022-07-06T19:50:32+02:00,2022-08-05T19:51:36+02:00,3,block,https://www.otodom.pl/pl/oferta/komfortowe-2-poziomy-osiedle-poreba-ID4hu9n.html
